time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
1996-01-11 24:00:00,77766780.820007,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-8200.902055,    0.000000,    0.000000,    0.000000,   24.988471,6628216.951859,    0.000000,    0.000000,    0.000000,    0.000000,    0.099704,    3.963753,    0.032503,    0.032503,   51.401898,  -35.810080,  -66.878366, -120.934854,   82.204202,    0.000000,    0.115898,    2.782971,    1.335088,  152.535656,    0.274385,    0.001300,    0.001300,    0.000000
1996-01-12 24:00:00,77765805.963014,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-7280.537221,    0.000000,    0.000000,    0.000000,   24.988323,6628158.133916,    0.000000,    0.000000,    0.000000,    0.000000,    0.099643,    3.961858,    0.051678,    0.051678,   45.989080,  -31.791617,  -51.659682,  -92.580305,  142.836715,    0.000000,    0.142809,    3.379186,    1.471165,  108.791027,    0.274385,    0.001300,    0.001300,    0.000000
1996-01-13 24:00:00,77761080.819688,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-5099.567403,    0.000000,    0.000000,    0.000000,   24.987603,6627873.042655,    0.000000,    0.000000,    0.000000,    0.000000,    0.099575,    3.959654,    0.041334,    0.041334,   51.693316,  -22.268901,  -33.755977, -100.069255,  109.967137,    0.000000,    0.147347,    3.478168,    1.492556,  102.551619,    0.434730,    0.001300,    0.001300,    0.000000
1996-01-14 24:00:00,77756029.609758,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-6091.134359,    0.000000,    0.000000,    0.000000,   24.986834,6627568.278182,    0.000000,    0.000000,    0.000000,    0.000000,    0.099501,    3.957525,    0.058530,    0.058530,   54.853632,  -26.600251,  -40.544986, -107.106210,  159.211017,    0.000000,    0.159851,    3.748801,    1.549536,   89.236914,    0.417865,    0.001300,    0.001300,    0.000000
1996-01-15 24:00:00,77746940.518509,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-10496.318756,    0.000000,    0.000000,    0.000000,   24.985451,6627019.888363,    0.000000,    0.000000,    0.000000,    0.000000,    0.099422,    3.955057,    0.045953,    0.045953,   58.179667,  -45.841300,  -89.006942, -128.998323,  126.274074,    0.000000,    0.151699,    3.572674,    1.512698,   96.495343,    0.253297,    0.001300,    0.001300,    0.000000
1996-01-16 24:00:00,77740006.703025,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-12297.135033,    0.000000,    0.000000,    0.000000,   24.984395,6626601.536989,    0.000000,    0.000000,    0.000000,    0.000000,    0.099337,    3.952057,    0.048488,    0.048488,   48.657178,  -53.709419, -104.259198, -101.862901,  112.996798,    0.000000,    0.178286,    4.142477,    1.628866,   74.600009,    0.253297,    0.001300,    0.001300,    0.000000
1996-01-17 24:00:00,77743474.603447,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9423.288880,    0.000000,    0.000000,    0.000000,   24.984923,6626810.772569,    0.000000,    0.000000,    0.000000,    0.000000,    0.099246,    3.948804,    0.062939,    0.062939,   55.559590,  -41.156339,  -65.320846,  -84.054810,  161.138838,    0.000000,    0.193060,    4.453777,    1.688961,   65.422002,    0.253297,    0.001300,    0.001300,    0.000000
1996-01-18 24:00:00,77853701.995993,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9941.297574,    0.000000,    0.000000,    0.000000,   25.001674,6633437.511013,    0.000000,    0.000000,    0.000000,    0.000000,    0.099150,    3.945040,    0.051142,    0.051142,   46.063206,  -43.373344,  -66.016861,  -76.841642,   65.844724,    0.000000,    0.241434,    5.450217,    1.868368,   48.724470,    0.253297,    0.001300,    0.001300,    0.000000
1996-01-19 24:00:00,77969307.293014,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-21391.554678,    0.000000,    0.000000,    0.000000,   25.018950,6640166.588385,    0.000000,    0.000000,    0.000000,    0.000000,    0.099048,    3.941086,    0.133008,    0.133008,   53.851030,  -93.229270, -190.994199,  -99.597909,  201.610931,    0.000000,    0.356680,    7.712515,    2.222560,   30.052832,    0.253297,    0.001300,    0.001300,    0.000000
1996-01-20 24:00:00,77970374.004458,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-22514.140703,    0.000000,    0.000000,    0.000000,   25.019110,6640228.678825,    0.000000,    0.000000,    0.000000,    0.000000,    0.098940,    3.937136,    0.072699,    0.072699,   73.470256,  -98.128987, -261.205520, -164.632830,  162.377551,    0.000000,    0.239615,    5.413646,    1.862089,   58.636749,    0.450219,    0.001300,    0.001300,    0.000000
1996-01-21 24:00:00,77958216.686067,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-13723.746456,    0.000000,    0.000000,    0.000000,   25.017293,6639521.033603,    0.000000,    0.000000,    0.000000,    0.000000,    0.098826,    3.932798,    0.059130,    0.059130,   67.967596,  -59.823705, -151.425284, -141.809508,  175.392268,    0.000000,    0.148389,    3.501097,    1.497468,  129.118605,    0.253297,    0.001300,    0.001300,    0.000000
1996-01-22 24:00:00,77947620.903701,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-12504.969277,    0.000000,    0.000000,    0.000000,   25.015709,6638904.281247,    0.000000,    0.000000,    0.000000,    0.000000,    0.098707,    3.928194,    0.067039,    0.067039,   69.352110,  -54.515251, -101.099991, -105.638059,  169.876028,    0.000000,    0.186438,    4.315073,    1.662453,   89.043375,    0.253297,    0.001300,    0.001300,    0.000000
1996-01-23 24:00:00,77936996.304664,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-11204.674031,    0.000000,    0.000000,    0.000000,   25.014122,6638285.851548,    0.000000,    0.000000,    0.000000,    0.000000,    0.098583,    3.924013,    0.077745,    0.077745,   74.725519,  -48.851874, -107.433342, -142.287218,  203.278555,    0.000000,    0.139900,    3.315709,    1.457282,  142.581878,    0.260677,    0.001300,    0.001300,    0.000000
1996-01-24 24:00:00,77924179.983331,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-12713.950001,    0.000000,    0.000000,    0.000000,   25.012206,6637539.847515,    0.000000,    0.000000,    0.000000,    0.000000,    0.098453,    3.920238,    0.067837,    0.067837,   83.869127,  -55.438093, -134.100434, -169.204106,  216.314870,    0.000000,    0.131075,    3.121389,    1.413935,  154.798953,    0.260677,    0.001300,    0.001300,    0.000000
1996-01-25 24:00:00,77918691.940156,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-13408.626408,    0.000000,    0.000000,    0.000000,   25.011386,6637220.403094,    0.000000,    0.000000,    0.000000,    0.000000,    0.098317,    3.916159,    0.063832,    0.063832,   78.940273,  -58.469905, -146.677244, -163.070557,  179.177803,    0.000000,    0.135772,    3.224994,    1.437209,  144.688135,    0.260677,    0.001300,    0.001300,    0.000000
1996-01-26 24:00:00,77921126.383149,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-14178.455039,    0.000000,    0.000000,    0.000000,   25.011750,6637362.105557,    0.000000,    0.000000,    0.000000,    0.000000,    0.098176,    3.911714,    0.065564,    0.065564,   69.720193,  -61.825868, -153.328989, -150.677637,  171.180710,    0.000000,    0.146995,    3.470705,    1.490954,  125.761388,    0.443353,    0.001300,    0.001300,    0.000000
1996-01-27 24:00:00,77920274.376353,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-22084.607880,    0.000000,    0.000000,    0.000000,   25.011623,6637312.512503,    0.000000,    0.000000,    0.000000,    0.000000,    0.098030,    3.907146,    0.138797,    0.138797,   74.477167,  -96.288407, -195.803108, -124.115904,  204.352858,    0.000000,    0.302099,    6.657896,    2.065018,   45.273799,    0.466747,    0.001300,    0.001300,    0.000000
1996-01-28 24:00:00,77922230.167174,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-20295.171370,    0.000000,    0.000000,    0.000000,   25.011915,6637426.353894,    0.000000,    0.000000,    0.000000,    0.000000,    0.097878,    3.902439,    0.077886,    0.077886,   76.698470,  -88.494640, -183.805428, -125.717481,  182.906956,    0.000000,    0.273292,    6.089695,    1.974937,   52.623922,    0.260677,    0.001300,    0.001300,    0.000000
1996-01-29 24:00:00,77921619.759697,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-18194.617438,    0.000000,    0.000000,    0.000000,   25.011824,6637390.823695,    0.000000,    0.000000,    0.000000,    0.000000,    0.097721,    3.897228,    0.047805,    0.047805,   58.392335,  -79.337417, -168.926140, -119.174119,  112.217568,    0.000000,    0.233574,    5.290725,    1.840827,   68.260911,    0.260677,    0.001300,    0.001300,    0.000000
1996-01-30 24:00:00,77906563.422925,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-23230.132113,    0.000000,    0.000000,    0.000000,   25.009573,6636514.434311,    0.000000,    0.000000,    0.000000,    0.000000,    0.097559,    3.891994,    0.085776,    0.085776,   68.676651, -101.308865, -241.577318, -140.064504,  237.606709,    0.000000,    0.287015,    6.361422,    2.018517,   48.513617,    0.260677,    0.001300,    0.001300,    0.000000
1996-01-31 24:00:00,77887296.758518,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-19438.950796,    0.000000,    0.000000,    0.000000,   25.006694,6635392.972935,    0.000000,    0.000000,    0.000000,    0.000000,    0.097392,    3.886933,    0.077573,    0.077573,   88.213745,  -84.787808, -240.597303, -176.230079,  211.289578,    0.000000,    0.189660,    4.382739,    1.675438,   97.964595,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-01 24:00:00,77871316.513520,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-15845.482113,    0.000000,    0.000000,    0.000000,   25.004306,6634462.805306,    0.000000,    0.000000,    0.000000,    0.000000,    0.097219,    3.881530,    0.068249,    0.068249,   76.572228,  -69.124890, -204.419957, -160.425149,  179.366330,    0.000000,    0.145401,    3.435915,    1.483463,  149.757271,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-02 24:00:00,77851718.257430,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-19429.962278,    0.000000,    0.000000,    0.000000,   25.001377,6633322.042859,    0.000000,    0.000000,    0.000000,    0.000000,    0.097042,    3.875914,    0.082431,    0.082431,   80.608172,  -84.775914, -269.834490, -170.087524,  233.844630,    0.000000,    0.177518,    4.126381,    1.625699,  107.860053,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-03 24:00:00,77833399.681116,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-18327.442809,    0.000000,    0.000000,    0.000000,   24.998614,6632236.397167,    0.000000,    0.000000,    0.000000,    0.000000,    0.096859,    3.870263,    0.070704,    0.070704,   85.680017,  -79.978595, -267.528431, -185.046334,  205.830406,    0.000000,    0.161470,    3.783736,    1.556739,  123.131025,    0.416005,    0.001300,    0.001300,    0.000000
1996-02-04 24:00:00,77819855.385006,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-15333.463757,    0.000000,    0.000000,    0.000000,   24.996552,6631419.202809,    0.000000,    0.000000,    0.000000,    0.000000,    0.096671,    3.864630,    0.079787,    0.079787,   89.440588,  -66.922122, -210.018030, -181.507983,  255.239307,    0.000000,    0.136140,    3.232983,    1.438988,  159.369441,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-05 24:00:00,77803808.772362,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-17857.625082,    0.000000,    0.000000,    0.000000,   24.994109,6630451.031321,    0.000000,    0.000000,    0.000000,    0.000000,    0.096478,    3.858854,    0.093050,    0.093050,   99.846725,  -77.948370, -216.407035, -177.473582,  260.526294,    0.000000,    0.175891,    4.091770,    1.618866,  105.768854,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-06 24:00:00,77784716.811297,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-20265.737966,    0.000000,    0.000000,    0.000000,   24.991202,6629299.118904,    0.000000,    0.000000,    0.000000,    0.000000,    0.096281,    3.852499,    0.077578,    0.077578,   88.708711,  -88.474073, -213.309082, -150.303992,  198.434097,    0.000000,    0.228132,    5.179357,    1.821350,   69.188209,    0.460150,    0.001300,    0.001300,    0.000000
1996-02-07 24:00:00,77770881.809965,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-15620.043953,    0.000000,    0.000000,    0.000000,   24.989096,6628464.384862,    0.000000,    0.000000,    0.000000,    0.000000,    0.096079,    3.845296,    0.089778,    0.089778,   84.734799,  -68.202013, -134.866708, -110.894643,  242.337546,    0.000000,    0.274056,    6.104391,    1.977318,   51.084852,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-08 24:00:00,77765289.934866,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-6305.859427,    0.000000,    0.000000,    0.000000,   24.988244,6628126.999386,    0.000000,    0.000000,    0.000000,    0.000000,    0.095871,    3.837554,    0.089603,    0.089603,   95.861088,  -27.534574,  -38.840070,  -98.699324,  257.547309,    0.000000,    0.203255,    4.666594,    1.728843,   85.484914,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-09 24:00:00,77762366.840602,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2949.718729,    0.000000,    0.000000,    0.000000,   24.987799,6627950.634655,    0.000000,    0.000000,    0.000000,    0.000000,    0.095660,    3.831140,    0.067707,    0.067707,   90.174743,  -12.880645,  -17.637397,  -92.250815,  213.598035,    0.000000,    0.100202,    2.427203,    1.246834,  259.041656,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-10 24:00:00,77779217.744882,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2548.488095, 3314.218629,    0.000000,    0.000000,   24.990365,6628967.333035,    0.000000,    0.000000,    0.000000,    0.000000,    0.095443,    3.824112,    0.057173,    0.057173,   71.600568,  -11.126641,  -13.404558,  -67.412128,  161.566667,    0.000000,    0.120732,    2.891308,    1.360826,  189.748220,    0.373450,    0.001300,    0.001300,    0.000000
1996-02-11 24:00:00,77796800.033685,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-7445.734594, 3314.737474,    0.000000,    0.000000,   24.993042,6630028.159459,    0.000000,    0.000000,    0.000000,    0.000000,    0.095222,    3.813618,    0.102388,    0.102388,   75.123178,  -32.501229,  -40.291396,  -67.912105,  100.074433,    0.000000,    0.250577,    5.634754,    1.899734,   62.806295,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-12 24:00:00,77788409.214752,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-15430.746038,    0.000000,    0.000000,    0.000000,   24.991764,6629521.899862,    0.000000,    0.000000,    0.000000,    0.000000,    0.094997,    3.803535,    0.105424,    0.105424,  100.772623,  -67.364359, -117.941091, -123.145899,  298.204046,    0.000000,    0.254124,    5.706121,    1.911727,   60.832843,    0.494018,    0.001300,    0.001300,    0.000000
1996-02-13 24:00:00,77780288.266343,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-11179.634384,    0.000000,    0.000000,    0.000000,   24.990528,6629031.922888,    0.000000,    0.000000,    0.000000,    0.000000,    0.094767,    3.795998,    0.064067,    0.064067,   87.853557,  -48.810070,  -93.519783, -134.544440,  165.929048,    0.000000,    0.149331,    3.521328,    1.501788,  142.781793,    0.392757,    0.001300,    0.001300,    0.000000
1996-02-14 24:00:00,77775625.391712,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9014.735131,    0.000000,    0.000000,    0.000000,   24.989818,6628750.588605,    0.000000,    0.000000,    0.000000,    0.000000,    0.094532,    3.787984,    0.037156,    0.037156,   50.771293,  -39.360403,  -66.911178,  -95.892907,  103.345681,    0.000000,    0.141433,    3.349098,    1.464601,  153.229263,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-15 24:00:00,77776814.366389,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-8743.238553,    0.000000,    0.000000,    0.000000,   24.989999,6628822.325326,    0.000000,    0.000000,    0.000000,    0.000000,    0.094293,    3.779945,    0.042305,    0.042305,   41.959212,  -38.175092,  -65.146162,  -92.201508,  120.687586,    0.000000,    0.136717,    3.245637,    1.441801,  161.494975,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-16 24:00:00,77773787.738462,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-11340.432849,    0.000000,    0.000000,    0.000000,   24.989538,6628639.713897,    0.000000,    0.000000,    0.000000,    0.000000,    0.094051,    3.772149,    0.104488,    0.104488,   79.407477,  -49.515978,  -98.288476, -130.736901,  306.390541,    0.000000,    0.146956,    3.469655,    1.490729,  146.254957,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-17 24:00:00,77764572.926356,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-14933.324271,    0.000000,    0.000000,    0.000000,   24.988135,6628083.738718,    0.000000,    0.000000,    0.000000,    0.000000,    0.093803,    3.763644,    0.116398,    0.116398,  116.776788,  -65.206303, -131.283315, -142.839125,  321.092257,    0.000000,    0.189820,    4.385845,    1.676031,   96.186953,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-18 24:00:00,77755878.994203,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-13412.323323,    0.000000,    0.000000,    0.000000,   24.986812,6627559.190801,    0.000000,    0.000000,    0.000000,    0.000000,    0.093552,    3.756061,    0.097267,    0.097267,  113.379613,  -58.570304, -126.197605, -141.134541,  289.805428,    0.000000,    0.155870,    3.662960,    1.531692,  128.339875,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-19 24:00:00,77746758.398164,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-12516.279424,    0.000000,    0.000000,    0.000000,   24.985423,6627008.900142,    0.000000,    0.000000,    0.000000,    0.000000,    0.093297,    3.747330,    0.100296,    0.100296,  103.901126,  -54.661261, -112.350950, -124.820707,  272.148597,    0.000000,    0.171651,    4.001476,    1.600905,  111.711154,    0.431465,    0.001300,    0.001300,    0.000000
1996-02-20 24:00:00,77740315.331317,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9813.966682,    0.000000,    0.000000,    0.000000,   24.984442,6626620.158060,    0.000000,    0.000000,    0.000000,    0.000000,    0.093038,    3.736705,    0.110922,    0.110922,  110.244743,  -42.862273,  -61.258090, -104.198697,  327.099149,    0.000000,    0.231630,    5.250634,    1.833839,   67.348156,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-21 24:00:00,77731188.210771,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9207.910114,    0.000000,    0.000000,    0.000000,   24.983052,6626069.473746,    0.000000,    0.000000,    0.000000,    0.000000,    0.092775,    3.728255,    0.120455,    0.120455,  124.976913,  -40.218894,  -69.081187, -140.452304,  354.319001,    0.000000,    0.167235,    3.907183,    1.581930,  114.275055,    0.393103,    0.001300,    0.001300,    0.000000
1996-02-22 24:00:00,77723307.010428,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-8281.636044,    0.000000,    0.000000,    0.000000,   24.981852,6625593.961958,    0.000000,    0.000000,    0.000000,    0.000000,    0.092508,    3.721843,    0.112562,    0.112562,  128.945125,  -36.176119,  -67.674371, -153.758708,  350.988674,    0.000000,    0.117433,    2.817380,    1.343316,  189.586440,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-23 24:00:00,77731394.460908,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-6749.723142,    0.000000,    0.000000,    0.000000,   24.983084,6626081.917836,    0.000000,    0.000000,    0.000000,    0.000000,    0.092238,    3.712908,    0.058782,    0.058782,   91.602840,  -29.480897,  -48.529965, -101.054617,  149.734943,    0.000000,    0.160641,    3.765762,    1.553037,  114.673781,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-24 24:00:00,77743453.233827,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-5394.391405,    0.000000,    0.000000,    0.000000,   24.984920,6626809.483235,    0.000000,    0.000000,    0.000000,    0.000000,    0.091964,    3.700058,    0.139628,    0.139628,   93.197537,  -23.559207,  -26.194409,  -82.740670,  366.400828,    0.000000,    0.239720,    5.415167,    1.862350,   63.321501,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-25 24:00:00,77739189.137404,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-7284.062980,    0.000000,    0.000000,    0.000000,   24.984271,6626552.209212,    0.000000,    0.000000,    0.000000,    0.000000,    0.091686,    3.688779,    0.126347,    0.126347,  133.465503,  -31.812864,  -40.474594, -123.378010,  372.037308,    0.000000,    0.197738,    4.551588,    1.707406,   86.075593,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-26 24:00:00,77730141.442363,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9459.005617,    0.000000,    0.000000,    0.000000,   24.982893,6626006.317031,    0.000000,    0.000000,    0.000000,    0.000000,    0.091405,    3.679858,    0.119212,    0.119212,  125.129785,  -41.315598,  -67.596847, -133.047609,  322.288094,    0.000000,    0.156061,    3.667054,    1.532548,  127.000665,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-27 24:00:00,77748437.328087,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-11029.745412,    0.000000,    0.000000,    0.000000,   24.985679,6627110.198287,    0.000000,    0.000000,    0.000000,    0.000000,    0.091120,    3.668444,    0.062701,    0.062701,   87.627489,  -48.168758,  -81.536465,  -93.709697,  164.477907,    0.000000,    0.189003,    4.368650,    1.672742,   89.181877,    0.260677,    0.001300,    0.001300,    0.000000
1996-02-28 24:00:00,77767624.310986,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-13446.298546,    0.000000,    0.000000,    0.000000,   24.988600,6628267.843841,    0.000000,    0.000000,    0.000000,    0.000000,    0.090833,    3.654487,    0.091305,    0.091305,   80.358199,  -58.713291, -106.235713,  -87.065453,  129.031430,    0.000000,    0.214318,    4.895694,    1.770772,   72.908216,    0.260677,    0.001300,    0.001300,    0.000000
